title,author,edition_count,cover_url,book_url,publish_date,publisher,language,pages,subjects
Häuser des Jahres,Wladimir Kaminer,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32685021W/Häuser_des_Jahres?edition=key%3A/books/OL44500583M,2015,Callwey,German,272,"Domestic Architecture, Awards, Germany, 21st century"
Arbetarkonst för 2000-talet: Ahlbäckpristagarna 1993-2014,Fred Andersson,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32771679W/Arbetarkonst_för_2000-talet?edition=key%3A/books/OL44592772M,2015,Darlanas Museum,Swedish,91,"Modern Art, Awards, Sweden, 21st century"
BDA Preis 2015: Architektur in Schleswig-Holstein : Dokumentation,Bund Deutscher Architekten. Landesverban...,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32671129W/BDA_Preis_2015?edition=key%3A/books/OL44485948M,2015,Wachholtz Verlag,German,96,"Architecture, Awards, Modern Architecture, Germany, Schleswig-Holstein, 21st century"
Premio Maretti: II edición,Caridad Blanco,1,https://covers.openlibrary.org/b/id/14348280-M.jpg,https://openlibrary.org/works/OL32647255W/Premio_Maretti?edition=key%3A/books/OL44460573M,2015,Manfredi edizioni,Spanish,187,"Cuban Art, Exhibitions, Italian Art, Art, Awards, Cuba, Havana, 21st century"
"Paul Flora Preis 2002-2015: Peter Niedertscheider, Esther Stocker, Walter Methlagl Jr., Abdul Sharif Baruwa, Andrea Holzinger, Philipp Messner, Tomas Eller, Martina Steckholzer, Siggi Hofer, Sonia Leimer, Markus Bacher, Johanna Tinzl/Stefan Flunger, Gabriela Oberkofler, Oliver Laric = Premio Paul Flora 2002-2015","Galerie im Taxispalais (Innsbruck, Austr...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32750356W/Paul_Flora_Preis_2002-2015?edition=key%3A/books/OL44570303M,2015,Galerie im Taxispalais,"German,Italian",131,"Art, Catalogs, Awards, Modern Art, Artists, Austria, Tyrol, 21st century"
Stefan Moses: Lovis-Corinth-Preis 2014,Stefan Moses,1,https://covers.openlibrary.org/b/id/13235317-M.jpg,https://openlibrary.org/works/OL32898399W/Stefan_Moses?edition=key%3A/books/OL44738879M,2015,Kehrer,German,160,"Exhibitions, Artistic Photography, Art, Awards, Stefan Moses"
Euregional Prize for Architecture 2006-2015,"Andrea Croé, Jeanine Ruijters, Minnou Veders-Mennens",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32696118W/Euregional_Prize_for_Architecture_2006-2015?edition=key%3A/books/OL44512368M,2015,Schunck,English,110,"Euregional Prize for Architecture, Architecture, Awards, History, Europe, 21st century"
Domingo Ferreira: XX Premio Pedro Figari,"Domingo Ferreira, Patricia Bentancur, Haroldo González, Gustavo Wojciechowski",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32764321W/Domingo_Ferreira?edition=key%3A/books/OL44585026M,2015,Museo Figari,"Spanish,English",93,"Exhibitions, Art, Awards, Domingo Ferreira, Uruguay"
History is a warm gun,"Marius Babias, Britta Schmitz",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32702246W/History_is_a_warm_gun?edition=key%3A/books/OL44518807M,2015,Buchhandlung Walther König,German,121,"Modern Art, Exhibitions, Art, Awards, Germany, Berlin, 21st century"
Barcsay 25: a Barcsay-díj 25 éves jubileumi kiállítása = The exhibition of the 25 years Old Barcsay Prize,András Herpai,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32702532W/Barcsay_25?edition=key%3A/books/OL44519117M,2015,Ferenczy Múzeum,Hungarian,80,"Hungarian Art, Exhibitions, Art, Awards, Hungary, 21st century"
Reconocimiento internacional a Evo Morales: 41 universidades en el mundo le otorgan el título Doctor Honoris Causa,Bolivia. Ministerio de Comunicación,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32770671W/Reconocimiento_internacional_a_Evo_Morales?edition=key%3A/books/OL44591693M,2015,Ministerio de Comunicación,Spanish,52,"Awards, Presidents, Evo Morales Ayma (1959-), Bolivia"
"Memoria, proyectos consursables ejecutados, 2014-2015, convenio UMAS-Asdi",Cristina Mejia Alarcón,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32771049W/Memoria_proyectos_consursables_ejecutados_2014-2015_convenio_UMAS-Asdi?edition=key%3A/books/OL44592093M,2015,Departamento de Investigación Postgrado e Interacción Social Programa UMSA/Asdi,Spanish,150,"Research, Awards, Universidad Mayor de San Andrés, Bolivia"
Häuser mit Charakter: die Besten der Besten,Bettina Hintze,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32870443W/Häuser_mit_Charakter?edition=key%3A/books/OL44706854M,2015,Deutsche Verlags-Anstalt,German,167,"Single family Housing, Designs and plans, Domestic Architecture, Architecture, Awards, Haus des Jahres (Award), German-speaking Europe, 21st century"
Clemens Botho Goldbach: codex : close to instant ruins,Clemens Botho Goldbach,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32879346W/Clemens_Botho_Goldbach?edition=key%3A/books/OL44717254M,2015,Verlag Kettler,German,175,"Exhibitions, German Art, Art, Awards, Clemens Botho Goldbach (1979-), Germany, 21st century"
Nachbarschaft: Neighbourhood : Architekturbild : European Architectural Photography Prize 2015,Jeremy Gaines,1,https://covers.openlibrary.org/b/id/14111568-M.jpg,https://openlibrary.org/works/OL32887969W/Nachbarschaft?edition=key%3A/books/OL44727161M,2015,Avedition GmbH Verlag für Architektur und Design,German,128,"Architectural photography, Awards, Europe"
Losito Kunstpreis 2015: Vernetzung,Losito Kressmann-Zschach Foundation,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32726003W/Losito_Kunstpreis_2015?edition=key%3A/books/OL44544670M,2015,Edition Timpani,German,71,"Modern Art, Exhibitions, Art, Awards, Germany, Berlin, 21st century"
Entrepreneur à l'état pur,Nicolas Duvernois,1,https://covers.openlibrary.org/b/id/13032857-M.jpg,https://openlibrary.org/works/OL31283085W/Entrepreneur_à_l'état_pur?edition=key%3A/books/OL42936607M,2015-10-14,Editions Transcontinental,,,"Vodka industry, Biography, Vodka, Awards, Businesspeople"
Fī muqārabat al-siyāsah al-thaqāfīyah bi-al-Maghrib: ḥajb jāʼizat al-shiʻr,Muṣṭafá Shalīḥ,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32424715W/Fī_muqārabat_al-siyāsah_al-thaqāfīyah_bi-al-Maghrib?edition=key%3A/books/OL44200117M,2015,Muṣṭafá al-Shalīḥ,Arabic,309,"Cultural policy, Arabic poetry, Awards, Literary prizes, Prize books, Ittiḥād Kuttāb al-Maghrib, Morocco"
Stalna zbirka slovenske umetnosti 20. in 21. stoletja: Galerije Prešernovih nagrajencev za likovno umetnost Kranj,"Marko Arnež, Nadja Zgonik",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32263530W/Stalna_zbirka_slovenske_umetnosti_20._in_21._stoletja?edition=key%3A/books/OL44010433M,2015,Galerija Prešernovih nagrajencev za likovno umetnost Kranj,Slovene,332,"Slovenian Art, Exhibitions, Prešernove nagrade, Arts, Awards, Slovenia, Kranj, 20th century, 21st century"
British Life Photography Awards,,1,https://covers.openlibrary.org/b/id/13420780-M.jpg,https://openlibrary.org/works/OL31867970W/British_Life_Photography_Awards?edition=key%3A/books/OL43574854M,2015-05-30,Ilex Press,,160,"Documentary photography, Photography, Awards, British Life Photography Awards"
International Garden Photographer of the Year: Collection 8,Philip Smith,1,https://covers.openlibrary.org/b/id/13421626-M.jpg,https://openlibrary.org/works/OL31583994W/International_Garden_Photographer_of_the_Year?edition=key%3A/books/OL43255873M,2015-02-19,Garden Photo Press,,,"Gardens, Pictorial works, Photography of gardens, Awards, Landscape photography"
Bruno Mathsson Award 2015: Claesson Koivisto Rune,,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32749224W/Bruno_Mathsson_Award_2015?edition=key%3A/books/OL44569130M,2015,Vandalorum,Swedish,,"Furniture design, Awards, Claesson, Koivisto, Rune, Europe, 21st century"
Mario Merz Prize: first edition,Beatrice Merz,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32700140W/Mario_Merz_Prize?edition=key%3A/books/OL44516572M,2015,Hopefulmonster editore,Italian,26,"Mario Merz Prize, Exhibitions, Modern Art, Art, Awards, Italy, Turin, 21st century"
"Engeki, buyō no shōjiten",Nichigai Asoshiētsu,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32701702W/Engeki_buyō_no_shōjiten?edition=key%3A/books/OL44518226M,2015,Nichigai Asoshiētsu,Japanese,673,"Theater, Dictionaries, Awards, Japanese, Dance, Award winners, Entertainers, Japan"
Diversity of voices: Essl Art Award CEE 2015,Museum Essl,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32742406W/Diversity_of_voices?edition=key%3A/books/OL44562006M,2015,"Sammlung Essl Kunstverwaltungs GmbH, Edition Sammlung Essl",English,176,"Austrian Art, Exhibitions, Awards, European Art, 21st century"
"Public service excellence award, 2015",Mauritius. Ministry of Civil Service Aff...,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32630702W/Public_service_excellence_award_2015?edition=key%3A/books/OL44442764M,2015,"Ministry of Civil Service and Administrative Reforms, Administrative Reforms Division",English,87,"Civil service, Awards, Mauritius"
Bauherrenpreis '15,Otto Kapfinger,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32648882W/Bauherrenpreis_'15?edition=key%3A/books/OL44462277M,2015,Müry Salzmann,German,83,"Bauherrenpreis der Zentralvereinigung der Architektinnen und Architekten Österreichs, Exhibitions, Architecture, Awards, Architects and builders, History, Competitions, Buildings, structures, Modern Architecture, Buildings, Austria, 21st century"
"Prémio Estação Imagem 2015, Viana do Castelo",Portugal) Casa da Imprensa (Lisbon,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32682857W/Prémio_Estação_Imagem_2015_Viana_do_Castelo?edition=key%3A/books/OL44498297M,2015,Estação Imagem,Portuguese,95,"Photojournalism, Exhibitions, Artistic Photography, Photography, Awards, Portugal"
Out of Scale,"Marc Manack, Linda Reeder",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL26744181W/Out_of_Scale?edition=key%3A/books/OL36213357M,2015,ORO Editions,English,,"Architecture, united states, Awards, Architecture, Modern Architecture, American Institute of Architects"
"The best American newspaper narratives, volume two",George Getschow,1,https://covers.openlibrary.org/b/id/12800691-M.jpg,https://openlibrary.org/works/OL28168719W/The_best_American_newspaper_narratives_volume_two?edition=key%3A/books/OL38563518M,2015,"University of North Texas Press, Mayborn Graduate Institute of Journalism",English,,"American Reportage literature, Feature stories, Journalism, Awards, Littérature de reportage américaine, Articles de fond, LANGUAGE ARTS & DISCIPLINES, Journalism, united states, United States, États-Unis"
La Coupe Stanley décodée,Marc Couture,1,https://covers.openlibrary.org/b/id/12637469-M.jpg,https://openlibrary.org/works/OL27304269W/La_Coupe_Stanley_décodée?edition=key%3A/books/OL37066071M,2015,Éditions du Phœnix,French,84,"Hockey, Juvenile fiction, Awards, Romans, nouvelles, etc. pour la jeunesse, Prix et récompenses, Coupe Stanley"
Typography 35,Type Directors Type Directors Club,2,https://covers.openlibrary.org/b/id/12807969-M.jpg,https://openlibrary.org/works/OL26489868W/Typography_35?edition=key%3A/books/OL37174828M,2015,HarperCollins Publishers,English,,"Printing, Awards, Graphic design (Typography), Commercial art, Layout (Printing), Arts graphiques, Art publicitaire, Maquettes (Industries graphiques), Technology, Type Directors Club (U.S.)"
"Prizing diversity: the Josephine Ulrick prizes, 1998-2014",Virginia Rigney,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL23437137W/Prizing_diversity?edition=key%3A/books/OL31296158M,2015,Thames & Hudson,English,271,"Photography, Awards, Poetry, Literary prizes, Australia, Queensland"
Architecture awards selection: Selección premios arquitectura,Manuel Rúa García,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32652769W/Architecture_awards_selection?edition=key%3A/books/OL44466354M,2015,Sintesis Arquitectura,English,191,"Architecture, History, Awards, Spain, 21st century"
Stadt bauen 5: Symposium neue Wege in der Stadt : Preisverleihung Deutscher Städtebaupreis 2014,Werner Durth,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32661748W/Stadt_bauen_5?edition=key%3A/books/OL44475996M,2015,Wasmuth Verlag,German,128,"City planning, Awards, Architecture, History, Deutscher Städtebaupreis, Germany, 21st century"
"Scholarships, Grants & Prizes 2016 (Peterson's Scholarships, Grants & Prizes)",Peterson's,1,https://covers.openlibrary.org/b/id/8453253-M.jpg,https://openlibrary.org/works/OL19340320W/Scholarships_Grants_Prizes_2016_(Peterson's_Scholarships_Grants_Prizes)?edition=key%3A/books/OL26797743M,"Jul 28, 2015",Peterson's,,890,"Student aid, Directories, Scholarships, Awards, Grants-in-aid, United states, directories"
Architizer: the World's Best Architecture Practices 2021,Architizer,6,https://covers.openlibrary.org/b/id/12419105-M.jpg,https://openlibrary.org/works/OL20157404W/Architizer?edition=key%3A/books/OL33932252M,2021,Phaidon Press Limited,English,280,"Architecture, modern, 21st century, Architectural design, Architecture, designs and plans, Architecture, Competitions, Awards, Modern Architecture, Designs and plans, Architizer (Online information services)"
The Pound Reaction: Liberalism and Lyricism in Midcentury American Literature,Andrew S Gross,1,https://covers.openlibrary.org/b/id/8947450-M.jpg,https://openlibrary.org/works/OL20289104W/The_Pound_Reaction?edition=key%3A/books/OL27489799M,"Nov 01, 2015",Universitätsverlag Winter,,262,"Awards, American literature, History and criticism, Freedom of speech in literature, Pound, ezra, 1885-1972, American literature, history and criticism, 20th century"
Stealing Arthur: a novel,Joel Perry,2,https://covers.openlibrary.org/b/olid/OL27180494M-M.jpg,https://openlibrary.org/works/OL20000396W/Stealing_Arthur?edition=key%3A/books/OL27180494M,2015,,English,274,"Motion pictures, Awards, Fiction, Los Angeles (Calif.)"
CyberArts 2015: International Compendium Prix Ars Electronica,"Hannes Leopoldseder, Gerfried Stocker",1,https://covers.openlibrary.org/b/id/13794708-M.jpg,https://openlibrary.org/works/OL21112558W/CyberArts_2015?edition=key%3A/books/OL28578517M,2015,Hatje Cantz Verlag GmbH & Co KG,English,192,"Computer art, Computer animation, Awards, Technology and the arts, Computer music"
Young Architects 16,"Architectural League of New York Staff, Christopher Marley",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21092541W/Young_Architects_16?edition=key%3A/books/OL28551342M,2015,Princeton Architectural Press,English,176,"Architecture, united states, Architects, Exhibitions, Architecture, Awards, History, Young architects, ARCHITECTURE / General, Architectural League Prize for Young Architects and Designers, Architectural League Prize for Young Architects and Designers. fast (OCoLC)fst01776258, Architectural League Prize for Young Architects and Designers (uri) http://id.loc.gov/authorities/names/n2010082694 (uri) http://viaf.org/viaf/sourceID/LC|n2010082694, Architectural League Prize for Young Architects and Designers fast (OCoLC)fst01776258 (uri) http://id.worldcat.org/fast/fst01776258"
The school the Aztec Eagles built,Dorinda Makanaōnalani Stagner Nicholson,1,https://covers.openlibrary.org/b/id/10580874-M.jpg,https://openlibrary.org/works/OL19722974W/The_school_the_Aztec_Eagles_built?edition=key%3A/books/OL26936096M,2015,"Lee & Low Books, Incorporated",English,39,"Design and construction, Campaigns, Airmen, Awards, Teachers, World War, 1939-1945, School buildings, American Aerial operations, Mexican Aerial operations, Juvenile literature, Biography, History, Mexico. Fuerza Aérea Expedicionaria Mexicana. Escuadrón Aérea de Pelea 201, Mexico, World war, 1939-1945, aerial operations, World war, 1939-1945, juvenile literature, World war, 1939-1945, campaigns, Teachers, juvenile literature, Mexico, history, Mexico, juvenile literature, Angel Bocanegra (1918-), Philippines, Tepoztlán (Mexico), Tepoztlan, 20th century"
La excelencia de un sueño,COLFUTURO,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43327943W/La_excelencia_de_un_sueño?edition=key%3A/books/OL59015297M,2015,COLFUTURO,Spanish,340,"History, Statistics, Nonprofit organizations, Higher Education, Awards, Foreign study, Finance, COLFUTURO, Colombia"
Schweizer Literaturpreise: Preisträgerinnen und Preisträger 2015 = Prix suisses de littérature : lauréates et lauréats 2015 = Premi svizzeri di letteratura : vincitrici e vicintori 2015 = Premis svizzers da litteratura : victuras e victurs 2015,"Patrícia Zurcher, Schweizerisches Bundesamt für Kultur",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL42923038W/Schweizer_Literaturpreise?edition=key%3A/books/OL58482680M,2015,Bundesamt für Kultur,"German,French,Italian,Romansh",227,"Literary collections, Literary prizes, Swiss literature, Awards, Swiss Authors, Switzerland, 21st century"
Heinrich-Böll-Preis 2015: Herta Müller,"Herta Müller, Gabriele Ewenz, Stadtbibliothek Köln",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43223874W/Heinrich-Böll-Preis_2015?edition=key%3A/books/OL58868240M,2015,Verlag der Buchhandlung Klaus Bittner,German,47,"Awards, Appreciation, Criticism and interpretation, Interviews, German literature, German Authors, Award winners, Biography, Literary prizes, History, Herta Müller (1953-), Romania, Germany, Cologne, 20th century, 21st century"
Geistesgegenwärtig: Johann-Heinrich-Merck-Preis und Sigmund-Freud-Preis 1964-2014 : Szenen einer deutschen Kulturgeschichte,"Helmut Böttiger, Isolde Ohlbaum, Deutsche Akademie für Sprache und Dichtu..., Hessisches Landesmuseum (Darmstadt, Germ...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43573462W/Geistesgegenwärtig?edition=key%3A/books/OL59396633M,2015,Wallstein Verlag,German,175,"History, Exhibitions, Literary prizes, German literature, Awards, Intellectual life, Civilization, Johann-Heinrich-Merck-Preis, Sigmund-Freud-Preis, Johann Heinrich Merck (1741-1791), Sigmund Freud (1856-1939), Germany"
"""Pannonia Research Award"": regionale und europäische Zukunftsfragen",Andrea Trink,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43523038W/Pannonia_Research_Award?edition=key%3A/books/OL59325443M,2015,Leykam,"German,English",107,"Pannonia Research Award, Research, Awards, Economics, History, Medical care, Communication, Fachhochschule Burgenland, Austria, Burgenland"
Bonei Zion prize: the Nefesh b'nefesh Bonei Zion prize award ceremony ... May 12 2015 ...,Irgun Nefesh be-nefesh,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43534143W/Bonei_Zion_prize?edition=key%3A/books/OL59340282M,2015,Nefesh b'Nefesh,English,16,"Awards, American Jews, Immigrants, Emigration and immigration, Israel"
第九届中国文联文艺评论奖获奖论文集,"中国文联. 理论研究室, 中国文艺评论家协会, 中国文联文艺评论中心",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43730289W/第九届中国文联文艺评论奖获奖论文集?edition=key%3A/books/OL59613141M,2015,Dang dai Zhongguo chu ban she,Chinese,841,"Chinese Arts, History and criticism, Art criticism, Awards, China"
"והזוכים הם: פרסי משרד התרבות והספורט לאמנות ועיצוב, 2014","Rozenberg, Noʻah. (Harvard local name), Maya Vinitsky, Muzeʼon Tel Aviv le-omanut",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43240228W/והזוכים_הם?edition=key%3A/books/OL58891639M,2015,מוזיאון תל־אביב לאומנות,Hebrew,56,"Awards, Design, Art, Israel. Miśrad ha-tarbut ṿeha-sporṭ, Israel"
애국지사의꿈: Miju tongnip yugongja chŏnjip = Korean Amercian patriot's dream,민병용,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL42878174W/애국지사의꿈?edition=key%3A/books/OL58419759M,2015,Palgŭn Mirae Chaedan,Korean,329,"Korean resistance movements, 1905-1945, Awards, Biography, Korean Americans, History, Koreans, Directories, United States"
Prizes & honors 2015: principal investigators,Mekhon Ṿaitsman le-madaʻ,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43834177W/Prizes_honors_2015?edition=key%3A/books/OL59756055M,2015,Weizmann Institute of Science,English,,"Awards, Mekhon Ṿaitsman le-madaʻ, Israel"
Jāʼizat Ḥasan Fatḥī lil-ʻImārah 2014: the Hassan Fathi Award for Architecture 2014,"Yāsir ʻĀrif, Muḥammad ʻAwwād, Fāris Sakhāwī",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32595769W/Jāʼizat_Ḥasan_Fatḥī_lil-ʻImārah_2014?edition=key%3A/books/OL44405893M,2015,Maktabat al-Iskandarīyah,"Arabic,English",149,"Architecture, Awards, History, Jāʼizat Ḥasan Fatḥī lil-ʻImārah, Hassan Fathy, Egypt, 21st century"
"Nonfikushon, hyōron, gakugei no shōjiten: A reference guide to awards and prizes of nonfiction, critique, social sciences and humanities",Nichigai Asoshiētsu,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32720809W/Nonfikushon_hyōron_gakugei_no_shōjiten?edition=key%3A/books/OL44538900M,2015,Nichigai Asoshiētsu,Japanese,459,"Literary prizes, Dictionaries, Japanese, Japanese literature, Competitions, Humanities, Awards, Social sciences, Nihon bungaku-Benran, Hyōshō-Benran, Directories, Japan"
Bekroond: het beste Nederlandse fotoboek 1993-2015 : de 12 winnaars van de Foto Kees Scherer Prijs,"Hans van Blommestein, Bart Nieuwenhuijs",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44390585W/Bekroond?edition=key%3A/books/OL60647446M,2015,Lecturis,Dutch,258,"Artistic Photography, Catalogs, Awards, Netherlands, 20th century, 21st century"
Nicolas-Born-Preis 2015,"Lukas Bärfuss, Daniela Krien, Lower Saxony (Germany). Ministerium für ...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44401704W/Nicolas-Born-Preis_2015?edition=key%3A/books/OL60660231M,2015,Wehrhahn Verlag,German,46,"Awards, Literary prizes, History, Swiss Authors, Biography, German Authors, Lukas Bärfuss (1971-), Daniela Krien (1975-), Germany, Berlin, 21st century"
Jewish Book Council's 64th annual national Jewish book awards,Jewish Book Council of America,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44411734W/Jewish_Book_Council's_64th_annual_national_Jewish_book_awards?edition=key%3A/books/OL60671864M,2015,Jewish Book Council,English,50,"Jews, Study and teaching, Awards, American literature, Jewish authors, Jewish literature, Literary prizes, United States"
Ponemos tu obra en escena: Una historia original ; Huracán ; El año que perdí la fantasía : 5to Concurso de Dramaturgia Peruana 2014,"Vanessa Vizcarra, Chiara Roggero, Federico Abrill, Asociación Cultural Peruano Británica, Concurso de Dramaturgia Peruana (5th 201...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44231652W/Ponemos_tu_obra_en_escena?edition=key%3A/books/OL60464865M,2015,Asociación Cultural Peruano Británica,Spanish,221,"Peruvian drama, Awards, 21st century"
