title,author,edition_count,cover_url,book_url,publish_date,publisher,language,pages,subjects
"Nuobei'er hua xue jiang 2005-2015: Nobel prizes in chemistry, 2005-2015",Ke xue yue kan she,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL20025789W/Nuobei'er_hua_xue_jiang_2005-2015?edition=key%3A/books/OL27205838M,2016,Ba qi wen hua,Chinese,159,"Chemists, Awards, Nobel Prize winners, Nobel Prizes, Chemistry, History, 21st century"
"Nuobei'er wu li jiang 2005-2015: Nobel prizes in physics, 2005-2015",Ke xue yue kan she,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL20025790W/Nuobei'er_wu_li_jiang_2005-2015?edition=key%3A/books/OL27205839M,2016,Ba qi wen hua,Chinese,159,"Awards, Physicists, Nobel Prize winners, Nobel Prizes, Physics, History, 21st century"
"Awards, Honors & Prizes : Volume 2 : International: An International Directory of Awards and Their Donors Reconginzing Achievement in Advertising, Architecture, Arts and Humanities, Business and finance",Paul Wasserman,1,https://covers.openlibrary.org/b/id/8894318-M.jpg,https://openlibrary.org/works/OL20239675W/Awards_Honors_Prizes_Volume_2_International?edition=key%3A/books/OL27433839M,"Mar 08, 2016",Gale Research Inc,,529,"Awards, Directories"
Prix de Rome 2015: Visual Arts,"Lorenzo Benedetti, Laurare Hout, Richtje Reinsma",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21298097W/Prix_de_Rome_2015?edition=key%3A/books/OL28838745M,2016,NAi Uitgevers / Publishers Stichting,English,96,"Art, competitions, Art, exhibitions, Prix de Rome, Exhibitions, Arts, Competitions, Art, Awards, Foundland (Artist duo)"
Komplexe Sprachliche Strukturen in der Jugendliteratur: Aufgezeigt an Beispielen Preisgekroenter Werke der Jugendjury des Deutschen Jugendliteraturpreises,Rita Zellerhoff,4,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21601268W/Komplexe_Sprachliche_Strukturen_in_der_Jugendliteratur?edition=key%3A/books/OL29336292M,2016,"Lang GmbH, Internationaler Verlag der Wissenschaften, Peter",German,132,"Young adult literature, History and criticism, Awards, Award winners, Literary Discourse analysis"
Stalin's Music Prize: Soviet Culture and Politics,Marina Frolova-Walker,2,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL20030674W/Stalin's_music_prize?edition=key%3A/books/OL37446174M,2016,Yale University Press,English,,"Stalin Prize, Awards, Music and state, Music, History and criticism, History, Music, russian, Stalin prizes, Soviet Union"
The International Highrise Award 2016,"Peter Körner, Peter Cachola Schmal",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL19714955W/The_International_Highrise_Award_2016?edition=key%3A/books/OL26928091M,2016,,German,128,"Buildings, Internationaler Hochhaus Preis, Awards, Urban beautification, City planning, High-rise apartment buildings, Exhibitions, Architectural firms, Skyscrapers, Germany, Frankfurt am Main"
Prizing Children's Literature: The Cultural Politics of Children's Book Awards,"Kenneth B. Kidd, Joseph T. Thomas Jr.",4,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21285801W/Prizing_Children's_Literature?edition=key%3A/books/OL54047818M,2016,Taylor & Francis Group,English,248,"Children's literature, Awards, Young adult literature, Illustrations, History and criticism, Book industries and trade, Children, Books and reading, Littérature pour jeunes adultes, Prix et récompenses, Livres, Industrie, Enfants, Livres et lecture, BIOGRAPHY & AUTOBIOGRAPHY, Literary"
Penghargaan Kompas: cendekiawan berdedikasi 2008-2016,St Sularto,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43479798W/Penghargaan_Kompas?edition=key%3A/books/OL59258153M,2016,Penerbit Buku Kompas,Indonesian,254,"Intellectuals, Awards, Indonesia"
2016 김수근건축상: 2016 Kim Swoo Geun Prize,김수근문화재단,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43409945W/2016_김수근건축상?edition=key%3A/books/OL59128557M,2016,Kim Sugŭn Munhwa Chaedan,Korean,109,"Architectural design, Awards, Architects, Korea (South), 21st century"
Nicolas-Born-Preis 2016,"Ulrike Draesner, Joachim Meyerhoff, Alexander Košenina, Lower Saxony (Germany). Ministerium für ...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43712099W/Nicolas-Born-Preis_2016?edition=key%3A/books/OL59586702M,2016,Wehrhahn Verlag,German,47,"Awards, Ulrike Draesner (1962-), Joachim Meyerhoff (1967-)"
The Kaye innovation awards: at the Hebrew University of Jerusalem,Universiṭah ha-ʻIvrit bi-Yerushalayim,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43678222W/The_Kaye_innovation_awards?edition=key%3A/books/OL59539763M,2016,The Hebrew University of Jerusalem,English,27,"Science, Awards, Universities and colleges, Israel"
"Homenaje al Profesor Francisco Javier Díez de Revenga: Universidad de Murcia, Departamento de Literatura Española y Teoría de la Literatura y Literatura Contemporánea","Francisco Javier Díez de Revenga, Universidad de Murcia. Departamento de L...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL42878181W/Homenaje_al_Profesor_Francisco_Javier_Díez_de_Revenga?edition=key%3A/books/OL58419770M,2016,,Spanish,23,"Awards, Francisco Javier Díez de Revenga"
時代的位移: Gaoxiong jiang 20 nian,"張淵舜, 魏鎮中",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL42868757W/時代的位移?edition=key%3A/books/OL58404436M,2016,Gaoxiong Shi li mei shu guan,English,151,"Art, Awards, Taiwan, Kaohsiung City"
Olympia 2016: Stars & Spiele,"Detlef Vetten, Ulrich Kühne-Hellmessen",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43915089W/Olympia_2016?edition=key%3A/books/OL59874173M,2016,Verlag Die Werkstatt,German,171,"Pictorial works, Olympics, Social aspects, Sports tournaments, Sports, Awards, Olympic Games (31st : 2016 : Rio de Janeiro, Brazil) (uri) http://id.loc.gov/authorities/names/no2010046683 (uri) http://viaf.org/viaf/sourceID/LC|no2010046683, Brazil, Rio de Janeiro"
אות יוסף באו לתאומים חקק: בית יוסף באו מעניק אות הוקרה ... אירוע מחווה ....,Israel) Bet Yosef Baʼu (Tel Aviv,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43896449W/אות_יוסף_באו_לתאומים_חקק?edition=key%3A/books/OL59848450M,2016,בית יוסף באו,Hebrew,42,"Israeli poetry, Awards, Yosef Baʼu, Balfour Hakak (1948-), Herzl Hakak (1948-), Israel"
Discurso pronunciado por el Ilmo. Sr. Don Francisco Javier Díez de Revenga en su recepción pública como académico correspondiente y contestación del Excmo. Sr. Don Antonio Sánchez Trigueros: acto celebrado en el paraninfo de la Universidad de Granada el día 7 de noviembre de 2016,"Francisco Javier Díez de Revenga, Antonio Sánchez Trigueros, Academia de Buenas Letras de Granada",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44343991W/Discurso_pronunciado_por_el_Ilmo._Sr._Don_Francisco_Javier_Díez_de_Revenga_en_su_recepción_pública_c?edition=key%3A/books/OL60593795M,2016,Academia de Buenas Letras de Granada,Spanish,33,"Awards, Biography, Academia de Buenas Letras de Granada, Francisco Javier Díez de Revenga"
Tvorchi vidznaky Lʹvivshchyny: kataloh,"D. Dyhas, I. Leshnivsʹka",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32679674W/Tvorchi_vidznaky_Lʹvivshchyny?edition=key%3A/books/OL44494955M,2016,Lʹvivsʹka oblasna universalʹna naukova biblioteka,Ukrainian,58,"Awards, Literary prizes, Biography, Ukraine, Lʹviv, Lʹvivsʹka oblastʹ (Ukraine), Lʹvivsʹka oblastʹ"
"국가유공자보상, 지원의법률적형성에관한헌법적검토","정영훈, 헌법재판연구원",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44395811W/국가유공자보상_지원의법률적형성에관한헌법적검토?edition=key%3A/books/OL60653496M,2016,"Hŏnpŏp Chaep'anso, Hŏnpŏp Chaep'an Yŏn'guwŏn",Korean,104,"Administrative law, Constitutional law, Awards, Korea (South)"
Geschwister: Drehbuch,Markus Mörth,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32717706W/Geschwister?edition=key%3A/books/OL44535598M,2016,Edition Art & Future,German,144,"Brothers and sisters, Drama, Motion picture plays, Awards, History, Geschwister (Motion picture : 2016), Austria, Graz, 21st century"
Eric Owen Moss : The New City: I'll See It When I Believe It,Eric Owen Moss,1,https://covers.openlibrary.org/b/id/8906810-M.jpg,https://openlibrary.org/works/OL20250774W/Eric_Owen_Moss_The_New_City?edition=key%3A/books/OL27447530M,"Mar 29, 2016",Rizzoli,English,388,"Urban renewal, American Architecture, History, Architecture, Designs and plans, Modern Architecture, Awards, Conservation and restoration, Vocational guidance, Study and teaching, Stadtentwicklung, Gewerbegebiet"
"Pratos da Boa Lembrança: restaurantes, pratos e receitas da Associação dos Restaurantes da Boa Lembrança : Coleção Anesio Fassina","Anesio Fassina Filho, Luiz Guilherme C. Zancaner, Rodrigo Piza",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44315500W/Pratos_da_Boa_Lembrança?edition=key%3A/books/OL60561030M,2016,Editora Inova,Portuguese,263,"Cookbooks, Brazilian Cooking, Commemorative plates, Cooking, Gastronomy, Awards, Restaurants, Associação dos Restaurantes da Boa Lembrança, Brazil"
Мир Бекира Чобан-заде: Bekir Choban-zadeninʺ alemi,"Э. А. Велиева, Благотворительный фонд содействия межнац...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44520877W/Мир_Бекира_Чобан-заде?edition=key%3A/books/OL60797526M,2016,Arial,Russian,359,"Awards, Congresses, Tatar Poets, Bekir Choban-zade (1893-1937)"
"Die Hugo Awards, 1985-2000",Hardy Kettlitz,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32680417W/Die_Hugo_Awards_1985-2000?edition=key%3A/books/OL44495727M,2016,"Memoranda, Imprint des Golkonda Verlages",German,279,"Hugo Award, Science fiction, Awards, Fantasy literature, Award winners"
Europe City: Lessons from the European Prize for Urban Public Space,"Diane Grey, Centre de Cultura Contemporània de Barce...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL25048820W/Europe_City?edition=key%3A/books/OL33307515M,2016,Lars Muller Publishers,English,200,"Public spaces, Architecture, europe, European Prize for Urban Public Space, Awards, Public architecture, Offentliga platser, Priser och utmärkelser"
International Cosmos Prize 2016: 2016-nen Kosumosu Kokusaishō,"Kunio Iwatsuki, Commemorative Foundation for the Interna...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44688971W/International_Cosmos_Prize_2016?edition=key%3A/books/OL61032874M,2016,"The Commemorative Foundation for the International Garden and Greenery Exposition, Osaka, Japan, 1990","Japanese,English",76,"International Cosmos Prize, Environmental sciences, Awards, Kunio Iwatsuki (1934-), Japan"
Owen Gump: el Niño,Hans-Werner Schmidt,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL25631136W/Owen_Gump?edition=key%3A/books/OL34396734M,2016,Verlag der Buchhandlung Walther Konig,"English,German",112,"Exhibitions, Landscape photography, In art, Artistic Photography, Pictorial works, Kunstpreis der Leipziger Volkszeitung, Art, Awards, Competitions"
Sustainable design: vers une nouvelle éthique pour l'architecture et la ville = towards a new ethics for architecture and the city,Marie-Hélène Contal,1,https://covers.openlibrary.org/b/id/12834649-M.jpg,https://openlibrary.org/works/OL28591022W/Sustainable_design?edition=key%3A/books/OL39201112M,2016,Les Editions Alternatives,"French,English",151,"Sustainable architecture, Awards, Architecture, Environmental aspects, Architecture durable, Prix et récompenses, Aspect de l'environnement, Urbanisme durable, Aspect environnemental"
Carolin Emcke: Ansprachen aus Anlass der Verleihung = Carolin Emcke : conferment speeches,"Carolin Emcke, Martin Schult",1,https://covers.openlibrary.org/b/id/12686542-M.jpg,https://openlibrary.org/works/OL27698354W/Carolin_Emcke?edition=key%3A/books/OL37778690M,2016,Börsenverein des Deutschen Buchhandels,"German,English",93,"Friedenspreis des Deutschen Buchhandels, Preisträger, Literaturpreis, Awards, Journalists, German Authors, Literary prizes, Witnesses, Moral and ethical aspects, Carolin Emcke (1967-)"
Séptimo concurso nacional y segundo latinoamericano de excelencia educativa,Ecuador) Concurso de excelencia educativ...,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32741740W/Séptimo_concurso_nacional_y_segundo_latinoamericano_de_excelencia_educativa?edition=key%3A/books/OL44561307M,2015,FIDAL,Spanish,200,"Teaching, Awards, Competitions, Teachers, Congresses, Rating of, Ecuador, Latin America"
D&AD' 15,Designers and Art Directors Association ...,1,https://covers.openlibrary.org/b/id/11405132-M.jpg,https://openlibrary.org/works/OL24693705W/D_AD'_15?edition=key%3A/books/OL32774146M,2015,Britannia House,English,591,"Commercial art, Awards"
Prix Pictet 06: Disorder,"Teneues, Prictet Group Staff",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL25182174W/Prix_Pictet_06?edition=key%3A/books/OL33545634M,2015,teNeues Publishing Company,English,132,"Photography, exhibitions, Exhibitions, Documentary photography, Awards, Artistic Photography, Environmental degradation, Pictorial works, Violence, Prix Pictet (6th : 2015)"
