title,author,edition_count,cover_url,book_url,publish_date,publisher,language,pages,subjects
Wildlife Photographer of the Year: Unforgettable Underwater Photography,Rosamund Kidman Cox,1,https://covers.openlibrary.org/b/id/8813461-M.jpg,https://openlibrary.org/works/OL20167477W/Wildlife_Photographer_of_the_Year?edition=key%3A/books/OL27349953M,"Sep 01, 2018","Natural History Museum, London",,160,"Underwater photography, Marine animals, Deep-sea animals, Pictorial works, Wildlife photography, Awards, Animals, Fishes, Marine photography, Nature, Photography, Competitions"
Wildlife Photographer of the Year: Highlights 27,The Natural History Museum,1,https://covers.openlibrary.org/b/id/8812303-M.jpg,https://openlibrary.org/works/OL20166364W/Wildlife_Photographer_of_the_Year?edition=key%3A/books/OL27348667M,"Feb 01, 2018","Natural History Museum, London",,96,"Animals, pictorial works, Nature, Awards, Great britain, pictorial works"
Peace and Me,"Ali Winter, Mickael El Fathi",6,https://covers.openlibrary.org/b/id/12477144-M.jpg,https://openlibrary.org/works/OL21336199W/Peace_and_Me?edition=key%3A/books/OL28898489M,2018,Lantana Publishing,English,40,"Pacifists, Biography, Juvenile literature, Nobel Prize winners, History, Peace, Awards, Non-Fiction 7+"
Newbery & Caldecott Awards: a guide to the medal and honor books,Association for Library Service to Child...,1,https://covers.openlibrary.org/b/id/13946149-M.jpg,https://openlibrary.org/works/OL19743827W/Newbery_Caldecott_Awards?edition=key%3A/books/OL26956896M,2018,American Library Association,English,178,"Awards, Caldecott Medal, Newbery Medal, Children's literature, Literary prizes, Linda Sue Park"
ø ʹ Đ đ ♭ Ơ ʹ Œ ø,ł Ơ £ ♭ đ ʹ .,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43562399W/ø_ʹ_Đ_đ_♭_Ơ_ʹ_Œ_ø?edition=key%3A/books/OL59377367M,2018,al-Arshi f al-Wat Đani,Arabic,179,"Decorations of honor, Awards, Za yid ibn Sult Đa n A l Nahayya n (1918-2004), United Arab Emirates"
为中国而设计: di ba jie quan guo huan jing yi shu she ji da zhan ru xuan lun wen ji,"徐里, 苏丹, 中国美术家协会, 中国美术家协会. 环境艺术设计委员会, 广州美术学院, China) Quan fuo huan jing yi shu she ji ...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43593636W/为中国而设计?edition=key%3A/books/OL59423408M,2018,Zhongguo jian cai gong ye chu ban she,Chinese,424,"Architecture, Awards, Architectural design, Exhibitions, Space (Architecture), China"
The Hugo Boss Prize 2018,Solomon R. Guggenheim Museum,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43394814W/The_Hugo_Boss_Prize_2018?edition=key%3A/books/OL59103645M,2018,Guggenheim Museum Publications,English,23,"Hugo Boss Prize, Modern Art, Awards, Kunstpreis, Bouchra Khalili (1975-), Simone Leigh (1968-), Teresa Margolles (1963-), Emeka Ogboh (1977-), Frances Stark (1967-), Wu Tsang (1982-), 21st century"
Wenn wir den Atem anhalten: Ulrich-Grasnick-Lyrikpreis 2017,"Almut Armélin, Ulrich Grasnick",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43480985W/Wenn_wir_den_Atem_anhalten?edition=key%3A/books/OL59259634M,2018,Quintus,German,159,"German poetry, Literary prizes, Awards, Ulrich Grasnick, Germany"
광복회 50년사,광복회 (Korea),1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL43687996W/광복회_50년사?edition=key%3A/books/OL59552873M,2018,Kwangbokhoe,Korean,729,"History, Korean resistance movements, 1905-1945, Awards, Medals, Kwangbokhoe (Korea), Korean resistance movements (1905-1945) fast (OCoLC)fst00988900 (uri) http://id.worldcat.org/fast/fst00988900 (uri) http://id.loc.gov/authorities/subjects/sh85073112, Korea (South)"
"Guang ying 40 nian: da zhong dian ying bai hua jiang, Zhongguo dian ying jin ji jiang zui jia gu shi pian",Zhongguo dian ying jia xie hui,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32566414W/Guang_ying_40_nian?edition=key%3A/books/OL44374748M,2018,Zhongguo dian ying chu ban she,Chinese,863,"Motion pictures, Film festivals, Awards, China, 20th century, 21st century"
Co po Cybisie?,"Michał Jachuła, Małgorzata Jurkiewicz, Zachęta Narodowa Galeria Sztuki (Warsaw,...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44451213W/Co_po_Cybisie?edition=key%3A/books/OL60717381M,2018,Zachęta - Narodowa Galeria Sztuki,Polish,337,"Polish Painting, Exhibitions, Modern Painting, Painters, Interviews, Art, Awards, Poland, 20th century, 21st century"
Anna Guðjónsdóttir: Greensleeves,Anna Guðjónsdóttir,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32422507W/Anna_Guðjónsdóttir?edition=key%3A/books/OL44197799M,2018,Schaff-Verlag,"German,English,Icelandic",240,"Exhibitions, Abstract Painting, Art, Awards, Icelandic Painting, Anna Guðjónsdóttir (1958-), Iceland, Germany"
"ארטיק 2: תערוכת הזוכים במלגות קרן התרבות אמריקה־ישראל, מפעל המלגות ע״ש שרת בתחומים : אמנות, צילום, תקשורת חזותית, עיצוב במה, עיצוב תעשייתי, עיצוב קרמי, עיתוב מתכת, עיצוב טקסטיל, מולטמדיה ואדריכלות","Smadar Sheffi, America-Israel Cultural Foundation",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44196032W/ארטיק_2?edition=key%3A/books/OL60424030M,2018,Ḳeren ha-tarbut Ameriḳah Yiśraʼel,Hebrew,88,"Architecture, Awards, Art, Industrial design, Exhibitions, Israel"
Sustainable design 6: vers une nouvelle éthique pour l'architecture et la ville = towards a new ethics for architecture and the city,Marie-Hélène Contal,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32584552W/Sustainable_design_6?edition=key%3A/books/OL44394157M,2018,Éditions Alternatives,"French,English",155,"Sustainable design, Sustainable architecture, Global award for sustainable architecture, Competitions, Awards, France"
"An informal history of the Hugos: a personal look back at the Hugo Awards, 1953-2000",Jo Walton,2,https://covers.openlibrary.org/b/id/15123552-M.jpg,https://openlibrary.org/works/OL19753975W/An_informal_history_of_the_Hugos?edition=key%3A/books/OL26967015M,2018,Tor Books,English,574,"English Fantasy fiction, Hugo Award, Books and reading, Fantasy fiction, History and criticism, Chronology, Science fiction, Awards, English Science fiction, History, Science fiction, history and criticism, Jo Walton"
Bauherrenpreis '18,Vienna Insurance Group,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32570861W/Bauherrenpreis_'18?edition=key%3A/books/OL44379547M,2018,Müry Salzmann,German,84,"Bauherrenpreis der Zentralvereinigung der Architektinnen und Architekten Österreichs, Exhibitions, Austrian Architecture, Modern Architecture, Architecture, Competitions, Awards, Austria, 21st century"
CyberArts 2017: International Compendium Prix Ars Electronica,"Hannes Leopoldseder, Christine Schöpf, Gerfried Stocker",1,https://covers.openlibrary.org/b/id/9175595-M.jpg,https://openlibrary.org/works/OL20524737W/CyberArts_2017?edition=key%3A/books/OL27764742M,"Jan 23, 2018",Hatje Cantz,English,256,"Computer art, Computer animation, Awards, Technology and the arts"
עשור לפעילות: אות הנשיא למתנדב,gimlaʼim mitnadvim be-maʻarekhet ha-ḥinu...,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44531600W/עשור_לפעילות?edition=key%3A/books/OL60809807M,2018,"Yadid la-ḥinukh, gimlaʼim mitnadvim be-maʻarekhet ha-ḥinukh",Hebrew,62,"Education, Awards, Retirees, Volunteers, Israel"
Ten,Pictet Pictet Group,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL25242954W/Ten?edition=key%3A/books/OL33769198M,2018,teNeues Publishing Company,English,96,"Documentary photography, Awards, Sustainability, Pictorial works, Artistic Photography, Prix Pictet, Prix Pictet (uri) http://id.loc.gov/authorities/names/no2012005708 (uri) http://viaf.org/viaf/sourceID/LC|no2012005708"
פרס דניאלי: רפואה עם לב,Ḳeren Daniʼeli,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44622458W/פרס_דניאלי?edition=key%3A/books/OL60955921M,2018,Ḳeren Daniʼeli,Hebrew,23,"Awards, Medicine, Daniʼeli Zonenfeld, Israel"
Ilija Trojanow: Heinrich-Böll-Preis der Stadt Köln 2017,"Ilija Trojanow, Gabriele Lieselotte Ewenz, Stadtbibliothek Köln",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL44498678W/Ilija_Trojanow?edition=key%3A/books/OL60771968M,2018,Verlag der Buchhandlung Klaus Bittner,German,47,"German literature, Appreciation, German Authors, Interviews, Award winners, Literary prizes, History, Awards, Ilija Trojanow, Germany, Cologne, 20th century, 21st century"
Young Architects 18: Permanence,"The Architectural League of New York, Mimi Hoang, Anne Rieselbach",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL21157304W/Young_Architects_18?edition=key%3A/books/OL28642363M,2018,"Monfried Editions, Andrea",English,176,"Architecture, united states, Architects, Exhibitions, Architecture, Awards, Modern Architecture, History, Installations (Art), Young architects, Architectural League Prize for Young Architects and Designers, Architectural League Prize for Young Architects and Designers (uri) http://id.loc.gov/authorities/names/n2010082694 (uri) http://viaf.org/viaf/sourceID/LC|n2010082694, Architectural League Prize for Young Architects and Designers fast (OCoLC)fst01776258 (uri) http://id.worldcat.org/fast/fst01776258"
Shelley Niro: Scotiabank Award,"Ryan Rice, Wanda Nanibush",1,https://covers.openlibrary.org/b/id/9175721-M.jpg,https://openlibrary.org/works/OL20524860W/Shelley_Niro?edition=key%3A/books/OL27764872M,"Jun 26, 2018",Steidl/Scotiabank,English,228,"Indians of north america, pictorial works, Exhibitions, Awards, Artistic Photography, Indian women photographers, Women photographers, Photography"
"Ausgezeichnet! Baukultur und Archäologie: 25 Jahre Brandenburgischer Denkmalpflegepreis, 1992-2017","Nicola Bröcker, Celina Kress, Simone Oelker, Markus Hilbich",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32560357W/Ausgezeichnet!_Baukultur_und_Archäologie?edition=key%3A/books/OL44368446M,2018,"Geymüller, Verlag für Architektur",German,239,"Historic buildings, Exhibitions, Conservation and restoration, Architecture, Awards, Cultural property, Historic preservation, Antiquities, Germany, Brandenburg"
"CyberArts 2016 : International Compendium: Prix Ars Electronica, STARTS Prize '16","Hannes Leopoldseder, Christine Schöpf, Gerfried Stocker",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL25051968W/CyberArts_2016_International_Compendium?edition=key%3A/books/OL33312466M,2017,Hatje Cantz Verlag GmbH & Co KG,English,256,"Computer art, Computer animation, Awards, Technology and the arts, Competitions, Computer music"
Gandhi and the Nobel Peace Prize,Rajinder Singh,6,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL25745371W/Gandhi_and_the_Nobel_Peace_Prize?edition=key%3A/books/OL53981917M,2017,Taylor & Francis Group,English,158,"Gandhi, mahatma, 1869-1948, Peace, Nobel prizes, Nobel Prizes, History, Awards, HISTORY, India & South Asia"
Julian Turner: Lösungen = solutions,Julian Turner,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32561902W/Julian_Turner?edition=key%3A/books/OL44370056M,2017,Buchhandlung Walther König,German,206,"Exhibitions, Art, Awards, Julian Turner (1985-), Austria"
Premio Braque 2017,Andrés Aizicovich,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32483212W/Premio_Braque_2017?edition=key%3A/books/OL44271659M,2017,EDUNTREF,Spanish,75,"Premio Braque, Exhibitions, Argentine Art, Young artists, Art, Awards, Andrés Aizicovich (1985-), Argentina, 21st century"
Sbornik konkursnykh rabot laureatov Premii imeni A.E. Snesareva 2012-2016 gody,S. N. Grini͡aev,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32689050W/Sbornik_konkursnykh_rabot_laureatov_Premii_imeni_A.E._Snesareva_2012-2016_gody?edition=key%3A/books/OL44504778M,2017,T︠S︡entr strategicheskikh ot︠s︡enok i prognozov,Russian,363,"Geopolitics, World politics, Foreign relations, Premii͡a A.E. Snesareva, Awards, Russia (Federation), Moscow, 21st century"
"Prémio Sonae Media Art award 2017: André Martins, André Sier, Nuno Lacerda, Rodrigo Gomes, Sofia Caetano",Anabela Carvalho,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32580950W/Prémio_Sonae_Media_Art_award_2017?edition=key%3A/books/OL44390393M,2017,Direção Geral do Património Cultural - MNAC-Museu Nacional do Chiado,Portuguese,93,"Multimedia (Art), Exhibitions, Awards, Video art, Portugal, Belgium"
Propos de lauréats en architecture: Nathalie Franck et Yves Ballot - prix de l'Équerre d'argent 2007,Emmanuel Amougou,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32537524W/Propos_de_lauréats_en_architecture?edition=key%3A/books/OL44339560M,2017,L'Harmattan,French,112,"Interviews, Architects, Architecture, Awards, Nathalie Franck, Yves Ballot, France"
Esra Oezen: Wirklichkeitserfahrung,Esra Oezen,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32446184W/Esra_Oezen?edition=key%3A/books/OL44224062M,2017,Kerber Verlag,German,72,"Exhibitions, Art, Awards, Esra Oezen (1986-), Germany"
Koninklijke Prijs voor Vrije Schilderkunst 2017: Royal Award for Modern Painting 2017,"Heske ten Cate, Benno Tempel",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32739304W/Koninklijke_Prijs_voor_Vrije_Schilderkunst_2017?edition=key%3A/books/OL44558760M,2017,Stichting Koninklijk Paleis,Dutch,60,"Dutch Painting, Exhibitions, Modern Painting, Painting, Awards, Netherlands, 21st century"
al-Fīlm al-Miṣrī: miʼat ʻām min al-jawāʼiz,Ziyād Fāyid,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32371479W/al-Fīlm_al-Miṣrī?edition=key%3A/books/OL44126279M,2017,al-Hayʼah al-Miṣrīyah al-ʻĀmmah lil-Kitāb,Arabic,639,"Motion pictures, History, Awards, Motion picture actors and actresses, Film festivals, Catalogs, Egypt"
"EU Mies award 17: European Union Prize for Contemporary Architecture, Mies van der Rohe Award","Ivan Blasi, Anna Sala Giralt",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32427282W/EU_Mies_award_17?edition=key%3A/books/OL44203116M,2017,Fundació Mies van der Rohe,English,,"Architecture, Awards, History, Mies van der Rohe Award for European Architecture, Europe, 21st century"
Enabling the enablers,Osama Manzar,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32371844W/Enabling_the_enablers?edition=key%3A/books/OL44126667M,2017,Inomy Media Pvt Ltd,English,137,"Technological innovations, Awards, Competitions, Information technology, Non-governmental organizations, South Asia"
"Art prize CBM: Premio Carlo Bonatto Minetta, 2017-2018",,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32436521W/Art_prize_CBM?edition=key%3A/books/OL44213221M,2017,Silvana editoriale,Italian,155,"Modern Art, Exhibitions, Art, Awards, Art Prize CBM, 21st century"
Alexandra Meyer,Alexandra Meyer,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32355406W/Alexandra_Meyer?edition=key%3A/books/OL44108489M,2017,Verlag für Moderne Kunst,"German,English",119,"Exhibitions, Interviews, Performance art, Video art, Conceptual art, Art, Awards, Alexandra Meyer (1984-), Switzerland, 21st century"
"Kollwitz neu denken: Käthe-Kollwitz-Preisträger der Akademie der Künste, Berlin","Akademie der Künste (Berlin, Germany)",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32363305W/Kollwitz_neu_denken?edition=key%3A/books/OL44116869M,2017,Akademie der Künste,German,95,"Art and society, Exhibitions, Modern Art, Käthe-Kollwitz-Preis, Influence, Art, Awards, Influence (Literary, artistic, etc.), Käthe Kollwitz (1867-1945), Germany, 20th century, 21st century"
"Das Skulpturenprojekt: Skizzen, Modelle, Skulpturen : Liz Bachhuber, Pascal Dombis, Mareike Drobny, Philipp Goldbach, Daniel Roth, Katja Strunz",Wendelin Renn,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32578143W/Das_Skulpturenprojekt?edition=key%3A/books/OL44387438M,2017,Verlag Stadt Villingen-Schwenningen,German,80,"Sculpture, Exhibitions, Drawing, Public sculpture, Modern Sculpture, Awards, Germany, Villingen-Schwenningen, 21st century"
Swiss Press Photo 17: die besten Schweizer Pressefotos des Jahres 2016 = Les meilleures photos de presse suisses de l'année 2016 = Le migliori foto giornalistiche svizzere dell'anno 2016 = The best Swiss press photos of the year 2016,Cindy-Jane Armbruster,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32664876W/Swiss_Press_Photo_17?edition=key%3A/books/OL44479312M,2017,Till Schaap Edition,German,,"Photojournalism, Photography, Awards, Switzerland"
Grenzen: Borders : architekturbild : European Architectural Photography Prize 2017,Deutsches Architekturmuseum,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32712990W/Grenzen?edition=key%3A/books/OL44530378M,2017,Avedition GmbH Verlag für Architektur und Design,German,128,"Architectural photography, Awards, Europe"
Premio architettura Toscana: prima edizione 2017,"Tommaso Barni, Donatello D'Angelo, Cristina Degl'Innocenti",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32743645W/Premio_architettura_Toscana?edition=key%3A/books/OL44563314M,2017,Pacini editore,Italian,126,"Architecture, Competitions, Awards, History, Italy, Tuscany, 21st century"
MMPrize: second edition,Beatrice Merz,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32718240W/MMPrize?edition=key%3A/books/OL44536173M,2017,Fondazione Merz,Italian,,"Mario Merz Prize, Exhibitions, Modern Art, Art, Awards, Italy, Turin, 21st century"
Dutch design today: Dutch Design Awards 2017,Leendert Sonnevelt,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32727304W/Dutch_design_today?edition=key%3A/books/OL44546038M,2017,Lecturis,English,175,"Design, Awards, Designers, Interviews, Netherlands"
"Saishin, bijutsu dezain-shō jiten: 2010-2016 : A reference guide to Japanese awards and prizes for artists, artisans and photographers : 2010-2016",Nichigai Asoshiētsu,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32689575W/Saishin_bijutsu_dezain-shō_jiten?edition=key%3A/books/OL44505335M,2017,Nichigai Asoshiētsu,Japanese,671,"Art, Awards, History, Design, Photography, Japan, 21st century"
Architettura e preesistenze: Premio internazionale Domus restauro e conservazione Fassa Bortolo,"Marcello Balzani, Riccardo Dalla Negra",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32699402W/Architettura_e_preesistenze?edition=key%3A/books/OL44515781M,2017,Skira,Italian,279,"Architecture, Conservation and restoration, Historic sites, Awards"
Häuser des Jahres,Peter Cachola Schmal,1,https://covers.openlibrary.org/b/id/14181793-M.jpg,https://openlibrary.org/works/OL32725874W/Häuser_des_Jahres?edition=key%3A/books/OL44544532M,2017,Callwey,German,288,"Haus des Jahres (Award), Catalogs, Domestic Architecture, Awards, Single family Housing, Designs and plans, Modern Architecture, German-speaking Europe, 21st century"
"Arles 2017, les rencontres de la photographie","Arles, rencontres de la photographie (48...",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32679483W/Arles_2017_les_rencontres_de_la_photographie?edition=key%3A/books/OL44494751M,2017,Actes sud,French,379,"Artistic Photography, Photography, Awards, Competitions"
"Jāʼizat al-Buḥūth wa-al-Dirāsāt, al-dawrah al-rābiʻat ʻashrah 2017 M: thaqāfat al-ʻamal al-khayrī","Umaymah ʻĀnī, Wafāʼ Yūsuf",1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL32058478W/Jāʼizat_al-Buḥūth_wa-al-Dirāsāt_al-dawrah_al-rābiʻat_ʻashrah_2017_M?edition=key%3A/books/OL43785709M,2017,Idārat Marākiz al-Tanmiyah al-Usarīyah,Arabic,209,"Social service, Research, Awards, Volunteer workers in social service, United Arab Emirates"
Sustainable design 5: Vers une nouvelle éthique pour l'architecture et la ville,Marie-Hélène Contal,1,https://openlibrary.org/images/icons/avatar_book-sm.png,https://openlibrary.org/works/OL31335808W/Sustainable_design_5?edition=key%3A/books/OL42984054M,2017,Alternatives,"French,English",155,"Sustainable design, Sustainable architecture, Global award for sustainable architecture, Competitions, Awards, Architecture, Environmental aspects"
